P;-108.73445333;69.95546154;0.000
P;-88.79614713;59.03893844;0.000
P;-108.45861125;68.21899299;0.000
P;-85.70470238;58.57667344;0.000
P;-88.65546311;58.99478191;0.000
P;-88.74276891;58.95594837;0.000
P;-88.91315552;60.00541089;0.000
P;-85.49826182;61.38716266;0.000
P;-93.11571406;62.52536060;0.000
P;-86.67702080;58.54078968;0.000
P;-85.79209615;61.40733350;0.000
P;-83.50550119;59.45936787;0.000
P;-85.82070956;61.39083882;0.000
P;-85.35102867;61.26985952;0.000
P;-83.89587108;59.86413013;0.000
P;-93.65977806;62.83182591;0.000
P;-93.08349820;62.29705612;0.000
P;-84.81560569;60.60902108;0.000
P;-92.32461816;60.14848842;0.000
P;-103.74146356;65.74241660;0.000
P;-91.63654542;59.46296248;0.000
P;-91.63918522;59.46383682;0.000
P;-85.68433387;60.78321877;0.000
P;-85.86564394;61.33082910;0.000
P;-84.44910088;60.88339682;0.000
P;-85.88195176;61.34567550;0.000
P;-84.56354665;61.20131072;0.000
P;-84.35026564;61.24128457;0.000
P;-83.55914534;59.44056543;0.000
P;-85.79467570;61.41307339;0.000
P;-83.45441827;59.36100518;0.000
P;-101.06645703;64.56060615;0.000
P;-88.34838113;61.66036273;0.000
P;-94.14138163;62.90136962;0.000
P;-83.75329216;59.92493169;0.000
P;-100.97437006;64.94484371;0.000
P;-83.74449064;59.89898364;0.000
P;-84.40097221;61.38580316;0.000
P;-104.63086289;65.42613374;0.000
P;-85.88968122;58.59767198;0.000
P;-85.84411762;61.28828027;0.000
P;-88.35278365;61.66676560;0.000
P;-84.63938219;61.00844327;0.000
P;-93.12677284;62.32215049;0.000
P;-84.64339543;61.02009270;0.000
P;-85.65990418;58.56216125;0.000
P;-86.92137194;58.58192980;0.000
P;-88.62489051;59.00386289;0.000
P;-95.12032621;62.98732123;0.000
P;-85.68037638;60.54579759;0.000
P;-85.82633588;61.40052300;0.000
P;-93.56703916;62.94912489;0.000
P;-84.67957876;60.59862509;0.000
P;-85.82098420;60.95513369;0.000
P;-84.90690010;61.32218460;0.000
P;-108.46530444;68.21350601;0.000
P;-84.01804536;59.72759634;0.000
P;-86.82910433;58.59225557;0.000
P;-88.68569670;58.99234976;0.000
P;-83.48897667;59.08642600;0.000
P;-85.62450751;61.40266551;0.000
P;-108.00023918;67.68072441;0.000
P;-92.57683604;62.15667076;0.000
P;-110.79490766;70.09257991;0.000
P;-91.79982255;59.98685760;0.000
P;-91.80330241;59.98840365;0.000
P;-101.07220224;64.62426504;0.000
P;-84.40669218;60.87182604;0.000
P;-85.70608360;60.79205181;0.000
P;-92.56192025;60.82968916;0.000
P;-88.64910320;59.07374548;0.000
P;-84.44548957;60.87438047;0.000
P;-83.41527792;59.53450069;0.000
P;-93.60132755;62.74699692;0.000
P;-93.60180231;62.74782533;0.000
P;-88.67628852;58.99102468;0.000
P;-83.49994567;59.46103765;0.000
P;-97.88244051;63.93338156;0.000
P;-83.75338893;59.88488248;0.000
P;-111.05291897;68.34171041;0.000
P;-85.67926574;58.58385111;0.000
P;-83.47178509;59.41755587;0.000
P;-93.14250017;61.03590337;0.000
P;-91.02370390;59.28984615;0.000
P;-104.77712368;66.07672044;0.000
P;-95.13072297;63.00057707;0.000
P;-84.87135823;61.56469584;0.000
P;-88.45231154;61.04650534;0.000
P;-84.87953779;58.54289658;0.000
P;-84.42887239;61.35792093;0.000
P;-87.51947246;62.08901300;0.000
P;-85.77590510;61.42458367;0.000
P;-83.48743653;59.46208187;0.000
P;-88.32414785;61.66228082;0.000
P;-85.89009728;58.59955903;0.000
P;-85.68772504;58.56669058;0.000
P;-88.42361509;61.64078420;0.000
P;-87.51048221;61.83397217;0.000
P;-110.79374442;70.09519888;0.000
P;-85.79647092;58.66596035;0.000
P;-85.79787088;58.66622302;0.000
P;-88.65674382;59.00396341;0.000
P;-84.26682637;60.37357129;0.000
P;-88.61729815;58.99443547;0.000
P;-104.54991033;65.43182989;0.000
P;-109.60323660;69.75554777;0.000
P;-85.71022623;60.79446756;0.000
P;-83.46461608;59.36907562;0.000
P;-92.34085719;60.11419693;0.000
P;-92.34082930;60.11625509;0.000
P;-85.83019468;61.41528340;0.000
P;-85.91329368;58.62667640;0.000
P;-92.57191726;60.64975197;0.000
P;-93.60198822;62.74651486;0.000
P;-88.32071880;61.66154380;0.000
P;-95.11920455;62.98754738;0.000
P;-83.45425522;59.37126809;0.000
P;-93.13890660;62.27994669;0.000
P;-85.63983299;61.42545843;0.000
P;-85.60996273;58.49251594;0.000
P;-84.63401339;60.59475011;0.000
P;-92.55943934;60.68166921;0.000
P;-108.00098481;67.67096696;0.000
P;-103.23533729;64.65183111;0.000
P;-83.46899319;59.39909424;0.000
P;-84.30174523;61.26506235;0.000
P;-84.86671083;61.21070348;0.000
P;-83.48043189;59.39944280;0.000
P;-86.50253043;61.26357789;0.000
P;-88.64691468;58.99656915;0.000
P;-105.67018823;65.93149220;0.000
P;-83.59065214;59.77496869;0.000
P;-84.40426739;61.36462967;0.000
P;-86.95379480;58.58571946;0.000
P;-88.96994723;59.03831054;0.000
P;-98.80776487;64.33818031;0.000
P;-104.53255089;65.29451381;0.000
P;-85.89423315;58.62346331;0.000
P;-84.42598116;61.36644055;0.000
P;-85.11311226;61.05240359;0.000
P;-84.65998430;60.99338070;0.000
P;-84.65998430;60.99338070;0.000
P;-84.60130489;61.00256787;0.000
P;-90.47803810;59.62339480;0.000
P;-83.50559758;59.63272003;0.000
P;-83.36818470;59.37888578;0.000
P;-87.26547136;61.88609329;0.000
P;-91.08711172;62.50422906;0.000
P;-86.92033596;58.58558700;0.000
P;-92.97095546;60.59147050;0.000
P;-85.76517475;58.58636642;0.000
P;-84.41582539;60.87978596;0.000
P;-84.33013400;61.25904136;0.000
P;-84.68846660;60.60039431;0.000
P;-101.14412866;64.58984836;0.000
P;-84.31804964;61.25411091;0.000
P;-83.51227649;59.43684399;0.000
P;-93.65167821;62.83110570;0.000
P;-85.83964030;61.39707548;0.000
P;-84.86057315;61.20238658;0.000
P;-92.74206795;60.71260776;0.000
P;-83.49619818;59.38164701;0.000
P;-85.81552589;61.41217988;0.000
P;-83.47904754;59.39835309;0.000
P;-87.58435406;61.64492463;0.000
P;-84.43048306;60.89949573;0.000
P;-93.64909295;62.82409010;0.000
P;-93.14417799;62.29362552;0.000
P;-84.84652567;61.20068015;0.000
P;-83.75685570;59.88101615;0.000
P;-87.46617664;61.86619832;0.000
P;-88.72023434;59.59917544;0.000
P;-93.59107496;62.73857646;0.000
P;-92.26745614;60.11683149;0.000
P;-85.89958941;58.59924469;0.000
P;-87.47426365;61.84597100;0.000
P;-87.48243524;62.11235435;0.000
P;-98.86069612;64.37923057;0.000
P;-92.79485429;60.69789751;0.000
P;-84.86781460;61.56926304;0.000
P;-83.34307458;59.37452866;0.000
P;-84.88002097;61.20539296;0.000
P;-83.49015520;59.38879429;0.000
P;-85.80672575;61.40133793;0.000
P;-93.13136449;62.27966675;0.000
P;-84.82749525;60.60538810;0.000
P;-94.11991650;62.89535566;0.000
P;-85.78992729;58.58989322;0.000
P;-85.92643316;58.62271411;0.000
P;-85.93731281;61.30158665;0.000
P;-85.73513043;60.99678174;0.000
P;-92.26464721;60.20632095;0.000
P;-85.74974908;61.01216006;0.000
P;-92.15247546;60.56778747;0.000
P;-85.73796282;58.58268247;0.000
P;-85.91016129;61.35725670;0.000
P;-85.83177071;61.38811313;0.000
P;-84.40785299;60.77495976;0.000
P;-85.74072839;61.51679565;0.000
P;-85.08436591;61.46573448;0.000
P;-88.69408813;58.98812958;0.000
P;-88.33185148;61.66770866;0.000
P;-88.52204805;58.95380136;0.000
P;-92.36510368;60.50455506;0.000
P;-87.69133260;61.81314706;0.000
P;-88.68865594;58.99043667;0.000
P;-83.58050745;59.77414100;0.000
P;-83.41883938;59.43582514;0.000
P;-85.66545490;58.55577674;0.000
P;-93.11828981;62.27272698;0.000
P;-85.88652552;58.59754515;0.000
P;-85.82052661;61.43014484;0.000
P;-85.82052661;61.43014484;0.000
P;-93.14311600;62.27778279;0.000
P;-97.85147992;63.94190953;0.000
P;-88.69498838;58.93980832;0.000
P;-91.58275779;61.74453309;0.000
P;-84.86463499;61.57153386;0.000
P;-93.00010950;62.00287779;0.000
P;-88.24666840;58.98509102;0.000
P;-109.59709692;69.75980373;0.000
P;-85.82397956;61.40093508;0.000
P;-83.99350910;61.45141754;0.000
P;-85.83420119;61.29385975;0.000
P;-95.12350225;62.99176011;0.000
P;-85.90066527;58.62609491;0.000
P;-87.46573230;61.85162831;0.000
P;-91.08839380;62.49665647;0.000
P;-92.85899703;62.18777927;0.000
P;-88.72486201;59.58340748;0.000
P;-85.83739103;61.32730282;0.000
P;-97.88892402;63.93433416;0.000
P;-84.68300740;60.60645852;0.000
P;-108.46636422;68.21480315;0.000
P;-86.50819989;60.35905504;0.000
P;-92.97172094;60.59403826;0.000
P;-83.50604242;59.41639973;0.000
P;-85.65300618;61.09670192;0.000
P;-87.46053192;61.60288347;0.000
P;-84.60950098;61.53012879;0.000
P;-84.30887011;58.80446579;0.000
P;-83.50094064;59.39285063;0.000
P;-85.64714256;60.56336733;0.000
P;-84.87801386;61.18421591;0.000
P;-109.89323094;67.68538612;0.000
P;-85.90803239;58.59893902;0.000
P;-92.33492476;60.58239421;0.000
P;-90.46638869;59.65573584;0.000
P;-84.26129487;60.38755271;0.000
P;-101.08389817;64.56961144;0.000
P;-101.08524173;64.57159679;0.000
P;-86.45586052;61.25715340;0.000
P;-92.04097512;61.26219007;0.000
P;-85.18257825;61.28171020;0.000
P;-84.03692065;60.22889997;0.000
P;-84.04674363;60.23183870;0.000
P;-86.50747166;60.35786620;0.000
P;-85.71783679;58.58520535;0.000
P;-83.99283963;61.44210992;0.000
P;-87.47910031;61.85631728;0.000
P;-84.42318512;61.30337512;0.000
P;-85.01530633;61.48212737;0.000
P;-92.04762987;61.25803824;0.000
P;-84.36660079;60.74549668;0.000
P;-83.82839593;58.92472265;0.000
P;-87.87998332;61.38148035;0.000
P;-88.69877794;58.99788251;0.000
P;-86.92029021;59.21363581;0.000
P;-85.89205804;61.29004793;0.000
P;-84.40847436;60.88178822;0.000
P;-83.46681771;59.37820652;0.000
P;-85.52940922;58.49041490;0.000
P;-105.82329970;65.26912332;0.000
P;-104.59501712;65.42463086;0.000
P;-103.13680546;64.33053581;0.000
P;-97.19809286;63.47104562;0.000
P;-107.05132618;68.51006790;0.000
P;-84.41041098;61.36641562;0.000
P;-101.06586955;64.56897833;0.000
P;-86.50009957;60.37028141;0.000
P;-85.68853215;58.56844632;0.000
P;-84.44182585;60.87660099;0.000
P;-86.92413749;59.17520234;0.000
P;-84.83921350;60.60690975;0.000
P;-85.82128158;61.40644611;0.000
P;-98.88790393;64.39352801;0.000
P;-83.47898537;59.10161714;0.000
P;-84.66997249;60.60566634;0.000
P;-93.05630461;62.27664624;0.000
P;-109.82083392;67.68824508;0.000
P;-86.91621550;59.17081483;0.000
P;-85.75870094;58.59607956;0.000
P;-85.92267039;58.62494709;0.000
P;-84.49795348;61.01137862;0.000
P;-98.37709109;63.73214510;0.000
P;-83.47005049;59.47638245;0.000
P;-83.97616443;61.44547138;0.000
P;-84.35512756;61.39028682;0.000
P;-97.89404948;63.93609132;0.000
P;-86.87583074;58.60926416;0.000
P;-105.29334698;66.12873133;0.000
P;-84.87641844;61.20318624;0.000
P;-97.19811441;63.47330502;0.000
P;-84.59856346;61.70109353;0.000
P;-94.13527504;62.89422981;0.000
P;-83.72184042;59.44411547;0.000
P;-85.28531615;61.34380590;0.000
P;-85.94208635;61.30255969;0.000
P;-92.26158317;60.58166950;0.000
P;-85.81815303;60.94949780;0.000
P;-84.63446142;61.27437994;0.000
P;-92.15021377;60.56732375;0.000
P;-86.91645762;59.20010715;0.000
P;-86.91857479;59.20024300;0.000
P;-92.35000172;60.58062317;0.000
P;-85.94772764;61.30139419;0.000
P;-91.00123389;59.35395139;0.000
P;-83.48080248;59.36646296;0.000
P;-92.27025980;60.12097569;0.000
P;-84.68806101;60.61157970;0.000
P;-84.65066557;61.01679832;0.000
P;-85.76367242;58.59064133;0.000
P;-84.86387341;58.54166116;0.000
P;-86.48741319;61.25231607;0.000
P;-92.20755329;60.17289449;0.000
P;-91.08163845;62.49282484;0.000
P;-85.74596302;58.58126915;0.000
P;-83.47585490;59.09034937;0.000
P;-104.35647672;65.01387934;0.000
P;-86.86552411;58.59212449;0.000
P;-86.87950014;58.59209213;0.000
P;-84.39330426;61.35270943;0.000
P;-84.46449878;60.86284408;0.000
P;-84.33951265;61.25678596;0.000
P;-85.82521887;61.40768723;0.000
P;-88.67283409;58.99940192;0.000
P;-88.65354625;58.98937073;0.000
P;-85.81650267;60.95444504;0.000
P;-85.09171964;61.46940218;0.000
P;-92.99162096;62.00141535;0.000
P;-84.47813943;60.58721876;0.000
P;-95.25299075;62.84348536;0.000
P;-93.04181346;60.72304212;0.000
P;-85.73113314;61.13060394;0.000
P;-111.10361477;68.33725438;0.000
P;-85.92876001;58.53752638;0.000
P;-89.56129661;60.48630191;0.000
P;-87.59456059;61.66822906;0.000
P;-86.10908708;61.68837676;0.000
P;-92.34469522;60.11725182;0.000
P;-84.60029324;61.70219499;0.000
P;-85.64542583;60.56715080;0.000
P;-87.47357157;61.84534159;0.000
P;-85.79906535;61.40482459;0.000
P;-97.95119775;63.93958303;0.000
P;-88.77305250;59.61746031;0.000
P;-98.86651461;64.37270440;0.000
P;-97.88581640;63.93169543;0.000
P;-97.88521658;63.93145733;0.000
P;-85.83468034;61.35521635;0.000
P;-95.12667844;62.98122050;0.000
P;-91.03014277;59.30856760;0.000
P;-85.75589389;61.22987382;0.000
P;-83.45427385;59.44659014;0.000
P;-85.77542377;61.54676908;0.000
P;-85.76393759;61.53963555;0.000
P;-85.64974749;61.08462587;0.000
P;-83.93237120;58.73311682;0.000
P;-108.55341313;69.93557889;0.000
P;-86.10599422;61.69026732;0.000
P;-84.29792399;58.78702933;0.000
P;-88.67169968;58.99249939;0.000
P;-88.34073225;58.99513626;0.000
P;-86.47488201;61.25629489;0.000
P;-92.98636132;62.23739180;0.000
P;-88.55279871;58.93990143;0.000
P;-91.98276410;60.75870467;0.000
P;-93.85072572;62.02075060;0.000
P;-84.78369498;60.60258215;0.000
P;-84.26365021;60.38891192;0.000
P;-85.61797726;61.09587582;0.000
P;-83.46046140;59.29033402;0.000
P;-83.46046140;59.29033402;0.000
P;-100.96559508;64.93570970;0.000
P;-85.79514937;61.40927113;0.000
P;-93.92450720;62.03936603;0.000
P;-85.82707872;61.41853991;0.000
P;-84.55815094;61.00413457;0.000
P;-84.55805899;61.00409258;0.000
P;-94.15973092;62.89264826;0.000
P;-84.44604677;61.35332660;0.000
P;-100.96368076;64.97146355;0.000
P;-87.00104540;58.61162745;0.000
P;-88.65701398;59.64996447;0.000
P;-88.65701398;59.64996447;0.000
P;-85.79801184;61.40257877;0.000
P;-92.80005166;60.68652711;0.000
P;-92.79922760;60.68660247;0.000
P;-84.90821182;61.10875859;0.000
P;-84.87318310;58.54062047;0.000
P;-87.50364059;62.10720546;0.000
P;-87.46851322;61.84904232;0.000
P;-87.47019513;61.84843817;0.000
P;-93.00639244;62.00424688;0.000
P;-86.93425498;58.58662750;0.000
P;-84.41157435;61.36747038;0.000
P;-85.77794832;61.56693151;0.000
P;-101.08908081;64.56263444;0.000
P;-86.02217485;58.60065157;0.000
P;-86.02012697;58.58257859;0.000
P;-93.60648592;62.75277332;0.000
P;-92.22209009;60.58100701;0.000
P;-84.89212198;61.09383072;0.000
P;-84.62554143;61.04578174;0.000
P;-85.81052562;61.42359613;0.000
P;-84.50080143;60.59053208;0.000
P;-85.81359728;61.40350585;0.000
P;-104.07030722;64.83495293;0.000
P;-85.90515500;61.57063398;0.000
P;-85.31144368;61.13702900;0.000
P;-92.49789889;62.11988719;0.000
P;-92.16495258;59.94550734;0.000
P;-89.64485044;60.12940215;0.000
P;-84.31271013;58.80334899;0.000
P;-89.45204058;60.40818897;0.000
P;-92.45846754;60.11819975;0.000
P;-86.52792763;61.23374944;0.000
P;-85.83890303;61.39843531;0.000
P;-83.44657627;59.43175043;0.000
P;-86.47982332;61.26431775;0.000
P;-84.91102154;61.10659821;0.000
P;-85.89285389;61.34612856;0.000
P;-85.76816353;61.57780552;0.000
P;-83.48247603;59.45696117;0.000
P;-91.82511808;60.01222843;0.000
P;-88.59202496;58.99709264;0.000
P;-85.77128360;61.26071728;0.000
P;-84.90535924;61.10820923;0.000
P;-83.41333586;59.35853306;0.000
P;-92.08068304;60.83417661;0.000
P;-92.08123000;60.83326909;0.000
P;-85.82957466;61.41553152;0.000
P;-103.30062156;64.69117062;0.000
P;-84.90654548;61.32218196;0.000
P;-85.66856486;61.08419066;0.000
P;-93.10947372;62.51597888;0.000
P;-93.13747022;62.27825000;0.000
P;-89.96480327;59.65278216;0.000
P;-98.92621677;64.37817040;0.000
P;-84.83324116;61.21312165;0.000
P;-85.91794286;61.34915039;0.000
P;-83.48148393;59.40988928;0.000
P;-83.34509921;59.37506890;0.000
P;-83.46855351;59.41407873;0.000
P;-92.99134741;62.25247282;0.000
P;-83.47416876;59.40647747;0.000
P;-87.58019018;61.85001391;0.000
P;-83.49454990;59.46128850;0.000
P;-84.36662165;60.76599090;0.000
P;-93.03133249;62.23486931;0.000
P;-93.02722120;62.24028940;0.000
P;-105.48910202;65.99422250;0.000
P;-86.92169689;59.20474671;0.000
P;-86.92342052;59.20481943;0.000
P;-84.31712409;60.36524874;0.000
P;-92.60084687;60.71645192;0.000

